card_id,study_id,study_type,title,year,doi_or_link,design,n,follow_up_years,effect_measure,effect_value,ci_lower,ci_upper,funding,risk_of_bias_tool,risk_of_bias_overall,source_api,notes,oa_pdf
card_allpoly_any_5yr,doi:10.1016/j.otsr.2018.04.025,systematic_review_or_meta_analysis,Is reverse total shoulder arthroplasty more effective than hemiarthroplasty for treating displaced proximal humerus fractures in older adults? A systematic review and meta-analysis,2018,https://doi.org/10.1016/j.otsr.2018.04.025,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,
card_allpoly_any_5yr,doi:10.1016/j.otsr.2018.04.024,systematic_review_or_meta_analysis,Reconstruction techniques after proximal humerus tumour resection,2018,https://doi.org/10.1016/j.otsr.2018.04.024,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,https://www.sciencedirect.com/science/article/am/pii/S1877056818301713?via%3Dihub
card_allpoly_any_5yr,doi:10.1007/s12178-020-09602-6,systematic_review_or_meta_analysis,Failed Reverse Shoulder Arthroplasty and Recommendations for Revision,2020,https://doi.org/10.1007/s12178-020-09602-6,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,https://link.springer.com/content/pdf/10.1007/s12178-020-09602-6.pdf
card_allpoly_any_5yr,doi:10.1016/j.jse.2018.11.069,systematic_review_or_meta_analysis,The effect of subscapularis repair on dislocation rates in reverse shoulder arthroplasty: a meta-analysis and systematic review,2019,https://doi.org/10.1016/j.jse.2018.11.069,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,
card_allpoly_any_5yr,doi:10.1016/j.jses.2019.06.003,systematic_review_or_meta_analysis,Reverse shoulder arthroplasty in patients aged 65 years or younger: a systematic review of the literature,2019,https://doi.org/10.1016/j.jses.2019.06.003,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,http://www.jsesinternational.org/article/S246860261930021X/pdf
card_allpoly_any_5yr,doi:10.1016/j.jor.2020.03.027,systematic_review_or_meta_analysis,Lateralization in reverse shoulder arthroplasty: A review,2020,https://doi.org/10.1016/j.jor.2020.03.027,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,https://www.sciencedirect.com/science/article/pii/S0972978X2030115X
card_allpoly_any_5yr,doi:10.1007/s12178-020-09654-8,systematic_review_or_meta_analysis,Periprosthetic Fractures in Reverse Total Shoulder Arthroplasty: Current Concepts and Advances in Management,2020,https://doi.org/10.1007/s12178-020-09654-8,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,https://link.springer.com/content/pdf/10.1007/s12178-020-09654-8.pdf
card_allpoly_any_5yr,doi:10.1007/s00256-019-03275-0,systematic_review_or_meta_analysis,Reverse total shoulder arthroplasty: an imaging overview,2019,https://doi.org/10.1007/s00256-019-03275-0,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,
card_allpoly_any_5yr,doi:10.1302/2058-5241.5.190011,systematic_review_or_meta_analysis,Preoperative glenoid considerations for shoulder arthroplasty: a review,2020,https://doi.org/10.1302/2058-5241.5.190011,systematic_review_or_meta_analysis,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,SR/MA candidate (PRISMA/AMSTAR-2 to assess).,https://doi.org/10.1302/2058-5241.5.190011
card_allpoly_any_5yr,doi:10.1016/j.jse.2025.03.036,primary_study,Long-term functional and radiographic outcomes of anatomic total shoulder arthroplasty using an all-polyethylene cemented glenoid component with a minimum follow-up of 10 years.,2025,https://doi.org/10.1016/j.jse.2025.03.036,primary_study,,,,,,,DePuy Synthes,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2025.01.023,primary_study,Short-term outcomes of anatomic total shoulder arthroplasty with nonaugmented glenoid component for Walch B2 and B3 glenoid morphology.,2025,https://doi.org/10.1016/j.jse.2025.01.023,primary_study,,,,,,,DJO Global,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1177/17585732231192991,primary_study,Outcomes of patients undergoing anatomical total shoulder arthroplasty with augmented glenoid components - a systematic review.,2024,https://doi.org/10.1177/17585732231192991,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://journals.sagepub.com/doi/pdf/10.1177/17585732231192991
card_allpoly_any_5yr,doi:10.1016/j.jse.2024.03.038,primary_study,"Total shoulder arthroplasty for glenohumeral arthritis associated with posterior glenoid bone loss: midterm results of an all-polyethylene, posteriorly augmented, stepped glenoid component.",2025,https://doi.org/10.1016/j.jse.2024.03.038,primary_study,,,,,,,DePuy Synthes; DePuy Synthes Mitek Sports Medicine,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jseint.2023.11.019,primary_study,Clinical outcome of wedged glenoid reconstruction in anatomic total shoulder arthroplasty for osteoarthritic retroverted glenoid: a minimum 2-year follow-up.,2024,https://doi.org/10.1016/j.jseint.2023.11.019,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://doi.org/10.1016/j.jseint.2023.11.019
card_allpoly_any_5yr,doi:10.1016/j.jse.2023.06.025,primary_study,A comparison of revision rates for stemmed and stemless primary anatomic shoulder arthroplasty with all-polyethylene glenoid components: analysis from the Australian Orthopaedic Association National Joint Replacement Registry.,2024,https://doi.org/10.1016/j.jse.2023.06.025,primary_study,,,,,,,Tasmanian Department of Health,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2022.11.021,primary_study,Clinical and radiographic outcomes following anatomic total shoulder arthroplasty utilizing an inset glenoid component at 2-year minimum follow-up: a dual center study.,2023,https://doi.org/10.1016/j.jse.2022.11.021,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1177/24715492221142967,primary_study,Arthroscopic Removal of the Polyethylene Glenoid Component After Total Shoulder Arthroplasty: A Systematic Review.,2022,https://doi.org/10.1177/24715492221142967,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://doi.org/10.1177/24715492221142967
card_allpoly_any_5yr,doi:10.1016/j.jse.2022.08.022,primary_study,Impact of polyethylene glenoid cementation technique on cement mantle integrity and stability after cyclic loading: a computed tomography and biomechanical study.,2023,https://doi.org/10.1016/j.jse.2022.08.022,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2022.08.007,primary_study,"Mid- to long-term outcomes of a cemented, all-polyethylene pegged glenoid component in anatomic total shoulder arthroplasty.",2023,https://doi.org/10.1016/j.jse.2022.08.007,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1097/CORR.0000000000002293,primary_study,Reduced Revision Rates in Total Shoulder Arthroplasty With Crosslinked Polyethylene: Results From the Australian Orthopaedic Association National Joint Replacement Registry.,2022,https://doi.org/10.1097/CORR.0000000000002293,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://www.ncbi.nlm.nih.gov/pmc/articles/9473773
card_allpoly_any_5yr,doi:10.1186/s40634-022-00494-8,primary_study,Mechanical behavior of hybrid glenoid components compared to all-PE components: a finite element analysis.,2022,https://doi.org/10.1186/s40634-022-00494-8,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://jeo-esska.springeropen.com/counter/pdf/10.1186/s40634-022-00494-8
card_allpoly_any_5yr,doi:10.1177/15563316211040829,primary_study,Hybrid Glenoid Designs in Anatomic Total Shoulder Arthroplasty: A Systematic Review.,2022,https://doi.org/10.1177/15563316211040829,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://journals.sagepub.com/doi/pdf/10.1177/15563316211040829
card_allpoly_any_5yr,doi:10.1016/j.jse.2021.12.047,primary_study,Early clinical and radiographic outcomes of anatomic total shoulder arthroplasty with a biconvex posterior augmented glenoid for patients with posterior glenoid erosion: minimum 2-year follow-up.,2022,https://doi.org/10.1016/j.jse.2021.12.047,primary_study,,,,,,,Wright Medical Group Inc,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jseint.2021.09.009,primary_study,Comparison of press-fit versus peripherally cemented hybrid glenoid components in anatomic total shoulder arthroplasty: minimum 5-year follow-up.,2022,https://doi.org/10.1016/j.jseint.2021.09.009,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://doi.org/10.1016/j.jseint.2021.09.009
card_allpoly_any_5yr,doi:10.1016/j.jos.2021.10.012,primary_study,Computed tomography revealed the correlation between radiolucency and alignment of all-polyethylene pegged glenoid component more than 10 years after total shoulder arthroplasty in the Japanese population.,2023,https://doi.org/10.1016/j.jos.2021.10.012,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://www.sciencedirect.com/science/article/pii/S0949265821003584
card_allpoly_any_5yr,doi:10.1177/1758573220944168,primary_study,Clinical and radiographic outcomes of total shoulder arthroplasty with a partially cemented all-polyethylene pegged bone-ingrowth glenoid component: a systematic review.,2021,https://doi.org/10.1177/1758573220944168,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://www.ncbi.nlm.nih.gov/pmc/articles/8600676
card_allpoly_any_5yr,doi:10.1016/j.xrrt.2021.01.005,primary_study,Hybrid fixation in anatomic shoulder arthroplasty: surgical technique and review of the literature.,2021,https://doi.org/10.1016/j.xrrt.2021.01.005,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://doi.org/10.1016/j.xrrt.2021.01.005
card_allpoly_any_5yr,doi:10.1016/j.jse.2020.12.006,primary_study,Anatomic total shoulder arthroplasty using a stem-free ellipsoid humeral implant in patients of all ages.,2021,https://doi.org/10.1016/j.jse.2020.12.006,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,https://doi.org/10.1016/j.jse.2020.12.006
card_allpoly_any_5yr,doi:10.1016/j.eats.2020.05.012,primary_study,"Glenohumeral Resurfacing in Young, Active Patients With End-Stage Osteoarthritis of the Shoulder.",2020,https://doi.org/10.1016/j.eats.2020.05.012,primary_study,,,,,,,"Arthrex; Research Foundation; JRF; Arthroscopy Association of North America; American Academy of Orthopaedic Surgeons; American Orthopaedic Society for Sports Medicine; American Shoulder and Elbow Surgeons; International Society of Arthroscopy, Knee Surgery and Orthopaedic Sports Medicine",,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,http://www.arthroscopytechniques.org/article/S2212628720301328/pdf
card_allpoly_any_5yr,doi:10.1016/j.jse.2020.07.039,primary_study,Central-peg radiolucency progression of an all-polyethylene glenoid with hybrid fixation in anatomic total shoulder arthroplasty is associated with clinical failure and reoperation.,2021,https://doi.org/10.1016/j.jse.2020.07.039,primary_study,,,,,,,Arthrex,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1007/s12306-020-00670-y,primary_study,Total shoulder arthroplasty with hybrid fixation of glenoid components consisting of cementless porous metal pegs or cage along with cemented backside polyethylene surface: a systematic review.,2020,https://doi.org/10.1007/s12306-020-00670-y,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2020.02.027,primary_study,"Clinical and radiographic outcomes of an all-polyethylene fluted central peg glenoid component, implanted utilizing an off-label, uncemented technique, at a minimum 5-year follow-up.",2020,https://doi.org/10.1016/j.jse.2020.02.027,primary_study,,,,,,,Belgische Vereniging voor Orthopedie en Traumatologie,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jcot.2020.02.005,primary_study,Does posterior half-wedge augmented glenoid restore version and alignment in total shoulder arthroplasty for the B2 glenoid?,2020,https://doi.org/10.1016/j.jcot.2020.02.005,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,http://www.journal-cot.com/article/S0976566220300643/pdf
card_allpoly_any_5yr,doi:10.1016/j.jse.2019.09.034,primary_study,Uncemented fixation of a monoblock ingrowth polyethylene glenoid: early follow-up.,2020,https://doi.org/10.1016/j.jse.2019.09.034,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jmbbm.2019.103553,primary_study,Wear behaviour of polyethylene glenoid inserts against PyroCarbon humeral heads in shoulder arthroplasties.,2020,https://doi.org/10.1016/j.jmbbm.2019.103553,primary_study,,,,,,,Wright Medical Group; CONACYT,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2019.04.049,primary_study,Clinical and radiographic comparison of a hybrid cage glenoid to a cemented polyethylene glenoid in anatomic total shoulder arthroplasty.,2019,https://doi.org/10.1016/j.jse.2019.04.049,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2019.01.014,primary_study,The effect of vitamin E-enhanced cross-linked polyethylene on wear in shoulder arthroplasty-a wear simulator study.,2019,https://doi.org/10.1016/j.jse.2019.01.014,primary_study,,,,,,,"Department of Chemical Engineering, Monash University",,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2018.01.012,primary_study,Five-year minimum clinical and radiographic outcomes of total shoulder arthroplasty using a hybrid glenoid component with a central porous titanium post.,2018,https://doi.org/10.1016/j.jse.2018.01.012,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2017.09.014,primary_study,"Radiographic comparison of finned, cementless central pegged glenoid component and conventional cemented pegged glenoid component in total shoulder arthroplasty: a prospective randomized study.",2018,https://doi.org/10.1016/j.jse.2017.09.014,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1016/j.jse.2017.07.016,primary_study,Radiographic and clinical comparison of pegged and keeled glenoid components using modern cementing techniques: midterm results of a prospective randomized study.,2017,https://doi.org/10.1016/j.jse.2017.07.016,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,
card_allpoly_any_5yr,doi:10.1503/cjs.001817,primary_study,Radiostereometric analysis of keeled versus pegged glenoid components in total shoulder arthroplasty: a randomized feasibility study.,2017,https://doi.org/10.1503/cjs.001817,primary_study,,,,,,,,,,PubMed/OpenAlex/Crossref/Unpaywall,Candidate RCT/cohort; classify later (RoB 2 / ROBINS-I).,http://canjsurg.ca/wp-content/uploads/2017/07/60-4-273.pdf
